protein_row_id,structure_unique_sequence_id,foldseek_status,foldseek_target,foldseek_evalue,foldseek_bits,foldseek_alntmscore,foldseek_qtmscore,foldseek_ttmscore,foldseek_lddt,foldseek_prob,foldseek_fident,foldseek_alnlen,foldseek_qcov,foldseek_tcov,foldseek_avg_tm,foldseek_confidence
2136,SEQ_5DF9BB8679FD,no_hit,,,,,,,,,,,,,,no_hit
2137,SEQ_3476A43EA9D4,hit,7z6v-assembly1_C,1.0170000000000001e-43,1615.0,0.9898,0.9898,0.196,0.9784,1.0,1.0,195.0,1.0,0.197,0.5929,medium
2138,SEQ_45E82E415AE7,hit,7cz0-assembly3_G,7.721e-19,866.0,0.986,0.986,0.9775,0.9546,1.0,0.859,114.0,1.0,0.991,0.98175,high
2139,SEQ_3317D22B1969,hit,7mfu-assembly2_E,1.789e-19,881.0,0.9684,0.9684,0.9601,0.945,1.0,0.885,114.0,1.0,0.991,0.96425,high
2140,SEQ_71C45AA0CE18,hit,7c8v-assembly1_A,9.374e-19,852.0,0.9727,0.9727,0.9327,0.9306,1.0,0.877,114.0,1.0,0.958,0.9527,high
2141,SEQ_B3E41003C4B7,hit,7ora-assembly2_C,3.228e-41,1600.0,0.9897,0.9897,0.9797,0.9604,1.0,0.989,195.0,1.0,0.99,0.9847,high
2142,SEQ_B275D8DF6331,hit,4tzg-assembly2_B,4.083e-45,1976.0,0.9981,0.9934,0.9753,0.9942,1.0,0.976,214.0,0.995,0.977,0.98435,high
2143,SEQ_29469D859757,hit,8hbv-assembly1_B,1.814e-19,838.0,0.9315,0.9315,0.9098,0.9031,1.0,0.859,121.0,1.0,0.968,0.92065,high
2144,SEQ_158063DB5B8C,hit,6tej-assembly1_C,1.36e-19,853.0,0.9516,0.9516,0.9217,0.9107,1.0,0.866,120.0,1.0,0.968,0.93665,high
2145,SEQ_E9E84184DA11,hit,8hbv-assembly1_B,2.624e-19,828.0,0.9317,0.9317,0.9025,0.8883,1.0,0.867,121.0,1.0,0.968,0.9171,high
2146,SEQ_9951F6941678,hit,7c8v-assembly1_A,1.423e-19,870.0,0.9689,0.9689,0.9369,0.9281,1.0,0.886,115.0,1.0,0.958,0.9529,high
2147,SEQ_10203F37C260,hit,3k1k-assembly1_C,1.096e-18,847.0,0.979,0.979,0.979,0.9471,1.0,0.789,114.0,1.0,1.0,0.979,high
2148,SEQ_F25B15E320FD,hit,4tzg-assembly2_B,9.653000000000001e-46,1971.0,0.9974,0.979,0.9701,0.9831,1.0,0.976,213.0,0.982,0.973,0.97455,high
2149,SEQ_A898D214EC62,hit,8hbv-assembly1_B,1.494e-20,896.0,0.9568,0.9568,0.9267,0.9297,1.0,0.891,120.0,1.0,0.968,0.94175,high
2150,SEQ_6ABDC49895C7,hit,8apy-assembly1_A,9.335e-27,1448.0,0.9962,0.9962,0.9962,0.9904,1.0,0.995,204.0,1.0,1.0,0.9962,high
2151,SEQ_481FC4DF6296,hit,7cz0-assembly3_G,1.831e-19,890.0,0.9848,0.9848,0.9763,0.9466,1.0,0.868,114.0,1.0,0.991,0.98055,high
2152,SEQ_FEC05D782AE6,hit,8hbv-assembly1_B,2.323e-19,844.0,0.9456,0.9456,0.9159,0.9114,1.0,0.875,120.0,1.0,0.968,0.93075,high
2153,SEQ_194BA690B998,hit,7cz0-assembly3_G,9.122e-20,891.0,0.9806,0.9806,0.9722,0.94,1.0,0.877,114.0,1.0,0.991,0.9764,high
2154,SEQ_BBB1EE4894B9,hit,3k1k-assembly1_C,2.861e-18,854.0,0.9882,0.9797,0.9882,0.966,1.0,0.791,115.0,1.0,1.0,0.98395,high
2155,SEQ_DD6BED4BCAFE,hit,8hbv-assembly1_B,2.2820000000000003e-20,901.0,0.9504,0.9504,0.9207,0.9195,1.0,0.891,120.0,1.0,0.968,0.93555,high
2156,SEQ_EE0F3BC4D4A8,hit,8hbv-assembly1_B,2.181e-19,842.0,0.9456,0.9456,0.9161,0.9072,1.0,0.875,120.0,1.0,0.968,0.93085,high
2157,SEQ_98EBE001DAB6,hit,8hbv-assembly1_B,8.155000000000001e-20,854.0,0.9399,0.9399,0.9105,0.9044,1.0,0.883,120.0,1.0,0.968,0.9252,high
2158,SEQ_B94F4768D929,hit,8hbv-assembly1_B,3.809e-20,895.0,0.9691,0.9691,0.9386,0.9371,1.0,0.875,120.0,1.0,0.968,0.95385,high
2159,SEQ_A661DC43EE86,hit,8hbv-assembly1_B,2.9160000000000004e-20,882.0,0.9417,0.9417,0.9122,0.9083,1.0,0.876,121.0,1.0,0.968,0.92695,high
2160,SEQ_BB32CFA0D18C,hit,8hbv-assembly1_B,3.601e-20,874.0,0.9421,0.9421,0.9126,0.909,1.0,0.891,120.0,1.0,0.968,0.92735,high
2161,SEQ_0FF043C80B9A,hit,8hbv-assembly1_B,6.239000000000001e-20,873.0,0.9546,0.9546,0.9247,0.9231,1.0,0.866,120.0,1.0,0.968,0.93965,high
2162,SEQ_F24F5A37EAB3,hit,8hbv-assembly1_B,1.857e-19,840.0,0.942,0.942,0.9125,0.9067,1.0,0.866,120.0,1.0,0.968,0.92725,high
2163,SEQ_813750FBCDBD,hit,8hbv-assembly1_B,1.628e-20,885.0,0.9432,0.9432,0.9137,0.9053,1.0,0.891,120.0,1.0,0.968,0.92845,high
2164,SEQ_753007E6D5FB,hit,8hbv-assembly1_B,3.127e-20,885.0,0.9474,0.9474,0.9177,0.9202,1.0,0.875,120.0,1.0,0.968,0.93255,high
2165,SEQ_0D1086CE3145,hit,8hbv-assembly1_B,1.705e-20,895.0,0.9429,0.9429,0.9133,0.9202,1.0,0.9,120.0,1.0,0.968,0.9281,high
2166,SEQ_C4D04B24515A,hit,8hbv-assembly1_B,2.449e-20,901.0,0.9615,0.9615,0.9312,0.938,1.0,0.891,120.0,1.0,0.968,0.94635,high
2167,SEQ_11E6475E2180,hit,7cz0-assembly3_G,1.264e-19,888.0,0.9845,0.9845,0.976,0.9452,1.0,0.885,114.0,1.0,0.991,0.98025,high
2168,SEQ_E84DC0012050,hit,3k1k-assembly1_C,9.042e-19,873.0,0.9895,0.9895,0.9895,0.9728,1.0,0.798,114.0,1.0,1.0,0.9895,high
2169,SEQ_C75B07FCF384,hit,8hbv-assembly1_B,5.577000000000001e-20,892.0,0.963,0.963,0.9327,0.9365,1.0,0.866,120.0,1.0,0.968,0.94785,high
2170,SEQ_8CD7346AB2C0,hit,6zbv-assembly1_A,3.837e-83,4401.0,1.0,1.0,1.0,1.0,1.0,1.0,539.0,1.0,1.0,1.0,high
2171,SEQ_BAC67A621E81,hit,3k1k-assembly1_C,2.545e-18,830.0,0.9831,0.9345,0.9831,0.9365,1.0,0.766,120.0,1.0,1.0,0.9588,high
2172,SEQ_0A8C2E128ED2,hit,7cz0-assembly3_G,2.06e-19,859.0,0.966,0.966,0.9578,0.9211,1.0,0.877,114.0,1.0,0.991,0.9619,high
2173,SEQ_9AC66982DC77,hit,8hbv-assembly1_B,1.469e-20,912.0,0.9645,0.9645,0.9342,0.9375,1.0,0.891,120.0,1.0,0.968,0.94935,high
2174,SEQ_6D0A61E737DE,hit,7ora-assembly2_C,1.988e-40,1594.0,0.9912,0.9862,0.9812,0.9705,1.0,0.989,195.0,0.995,0.99,0.9837,high
2175,SEQ_C899CD991CD6,hit,8hbv-assembly1_B,4.944e-21,922.0,0.9636,0.9636,0.9333,0.9435,1.0,0.9,120.0,1.0,0.968,0.94845,high
2176,SEQ_CF7639FF0F8D,hit,8zoy-assembly1_B,1.745e-19,841.0,0.9413,0.9413,0.9413,0.9249,1.0,0.858,120.0,1.0,1.0,0.9413,high
2177,SEQ_36B75D4D16DF,hit,8hbv-assembly1_B,7.754e-20,865.0,0.9393,0.9393,0.9098,0.9131,1.0,0.883,120.0,1.0,0.968,0.92455,high
2178,SEQ_954F398D7B9B,hit,7c8v-assembly1_A,3.027e-19,851.0,0.9655,0.9655,0.926,0.9185,1.0,0.885,114.0,1.0,0.958,0.94575,high
2179,SEQ_572BBB972EFA,hit,7lym-assembly1_B,0.0,7746.0,0.9881,0.9881,0.9881,0.9442,1.0,0.991,1002.0,1.0,1.0,0.9881,high
2180,SEQ_BC0BA87FEE45,hit,1sjx-assembly1_A,3.147e-18,758.0,0.9254,0.8962,0.9254,0.8722,1.0,0.723,123.0,1.0,0.983,0.9108,high
2181,SEQ_6335AD7633EF,hit,7aqg-assembly1_C,2.173e-18,801.0,0.9336,0.9336,0.9108,0.9064,1.0,0.75,120.0,1.0,0.992,0.9222,high
2182,SEQ_644F5D6FCF43,hit,7ora-assembly2_C,2.8050000000000003e-36,1430.0,0.9771,0.9771,0.9577,0.9125,1.0,0.994,193.0,1.0,0.98,0.9674,high
2183,SEQ_1F7375A11C83,hit,7cz0-assembly3_G,2.359e-19,825.0,0.953,0.9065,0.953,0.8899,1.0,0.809,121.0,1.0,0.991,0.92975,high
2184,SEQ_D62D7B56F4F8,hit,7c8v-assembly1_A,6.665e-19,815.0,0.9375,0.915,0.9375,0.8927,1.0,0.811,122.0,1.0,0.975,0.92625,high
2185,SEQ_DD5E453570F5,hit,6tej-assembly1_C,1.436e-19,850.0,0.9504,0.9504,0.9208,0.9128,1.0,0.908,120.0,1.0,0.968,0.9356,high
2186,SEQ_89B53366423E,hit,7cz0-assembly3_G,4.527e-19,882.0,0.9871,0.9871,0.9786,0.952,1.0,0.868,114.0,1.0,0.991,0.98285,high
2187,SEQ_14EE4810D0BC,hit,7r1z-assembly1_E,9.774e-21,893.0,0.9585,0.9511,0.9585,0.9092,1.0,0.792,125.0,0.992,1.0,0.9548,high
2188,SEQ_2F19CF097061,hit,6ey0-assembly2_F,1.916e-18,774.0,0.9276,0.9206,0.8934,0.8699,1.0,0.722,126.0,0.992,0.954,0.907,high
2189,SEQ_A92B904BDC6B,hit,3eak-assembly2_B,8.316e-18,743.0,0.917,0.917,0.917,0.8686,1.0,0.744,129.0,0.992,1.0,0.917,high
2190,SEQ_D34F54C2E1F6,hit,9g1y-assembly1_D,2.874e-19,810.0,0.9225,0.9225,0.8625,0.8572,1.0,0.731,134.0,1.0,1.0,0.8925,high
2191,SEQ_9CC5D9C3F524,hit,5ivo-assembly1_A,8.725e-22,960.0,0.9815,0.9735,0.9815,0.944,1.0,1.0,120.0,0.992,1.0,0.9775,high
2192,SEQ_FDF0EB56112D,hit,9g1y-assembly1_D,3.451e-20,827.0,0.9129,0.9129,0.8546,0.847,1.0,0.731,134.0,1.0,1.0,0.88375,high
2193,SEQ_73A68C73260F,hit,4w6y-assembly1_B-2,3.465e-18,767.0,0.9287,0.9287,0.9217,0.8752,1.0,0.728,129.0,0.992,1.0,0.9252,high
2194,SEQ_0FA091DDDA92,hit,3eak-assembly2_B,2.8680000000000004e-20,845.0,0.9468,0.9397,0.9468,0.8683,1.0,0.874,127.0,0.992,1.0,0.94325,high
2195,SEQ_F68249F8D192,hit,3dwt-assembly8_H,8.069e-21,869.0,0.9555,0.9337,0.9555,0.8689,1.0,0.96,127.0,0.992,1.0,0.9446,high
2196,SEQ_69A6F5EC6F49,hit,3dwt-assembly8_H,8.795e-21,871.0,0.958,0.9362,0.958,0.8747,1.0,0.952,127.0,0.992,1.0,0.9471,high
2197,SEQ_693D7AA2DF9B,hit,3dwt-assembly8_H,3.534e-20,850.0,0.953,0.9313,0.953,0.8766,1.0,0.928,126.0,0.984,0.992,0.94215,high
2198,SEQ_AA17D2CC46F2,hit,5m15-assembly3_D-3,2.803e-19,791.0,0.9194,0.9122,0.8982,0.8592,1.0,0.868,122.0,0.992,0.976,0.9052,high
2199,SEQ_E431EECD9D23,hit,1mvf-assembly1_A,1.248e-18,791.0,0.9411,0.9411,0.9268,0.8844,1.0,0.758,124.0,1.0,0.984,0.93395,high
2200,SEQ_A3EEE5B4C089,hit,6quz-assembly1_B,9.437e-92,4402.0,1.0,1.0,1.0,1.0,1.0,1.0,570.0,1.0,1.0,1.0,high
2201,SEQ_393357BB9636,hit,7ora-assembly2_C,9.439e-41,1556.0,0.9812,0.9812,0.9665,0.9518,1.0,0.989,194.0,1.0,0.985,0.97385,high
2202,SEQ_76E64CA1F8F6,hit,5m14-assembly3_D-3,1.053e-18,785.0,0.9329,0.9329,0.9046,0.8773,1.0,0.853,123.0,1.0,0.969,0.91875,high
2203,SEQ_B5B7277046AE,hit,5m15-assembly3_D-3,4.546e-20,819.0,0.947,0.947,0.9323,0.8706,1.0,0.869,123.0,1.0,0.984,0.93965,high
2204,SEQ_C3236758CF68,hit,5m13-assembly1_B,4.851e-20,869.0,0.9653,0.9653,0.9428,0.9186,1.0,0.869,123.0,1.0,0.976,0.95405,high
2205,SEQ_2DE0078C8F31,hit,5m14-assembly3_D-3,5.859e-20,834.0,0.9485,0.9485,0.9269,0.8883,1.0,0.862,124.0,1.0,0.976,0.9377,high
2206,SEQ_25614663F7B7,hit,5m15-assembly3_D-3,3.11e-19,832.0,0.9598,0.9598,0.9448,0.8956,1.0,0.861,123.0,1.0,0.984,0.9523,high
2207,SEQ_135DA4810B8B,hit,5m15-assembly3_D-3,3.684e-20,826.0,0.938,0.9307,0.9235,0.864,1.0,0.878,123.0,0.992,0.976,0.9271,high
2208,SEQ_B4C1F235B86F,hit,3eak-assembly2_B,9.248e-21,867.0,0.9468,0.9396,0.9468,0.8694,1.0,0.889,127.0,0.992,1.0,0.9432,high
2209,SEQ_B4C0C610F906,hit,3dwt-assembly8_H,1.072e-20,876.0,0.9592,0.9374,0.9592,0.8872,1.0,0.952,127.0,0.992,1.0,0.9483,high
2210,SEQ_8062D9F728A5,hit,3dwt-assembly8_H,1.339e-26,1198.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,high
2211,SEQ_9C227000D3B1,hit,3dwt-assembly8_H,3.539e-21,901.0,0.9631,0.9411,0.9631,0.8878,1.0,0.968,127.0,0.992,1.0,0.9521,high
2212,SEQ_21124D6A7F40,hit,8q6k-assembly1_N,6.857e-18,774.0,0.9337,0.9337,0.9196,0.8796,1.0,0.661,130.0,1.0,1.0,0.92665,high
2213,SEQ_4BE1E980AB96,hit,9h76-assembly1_A,4.326e-51,2762.0,0.9914,0.9891,0.9891,0.9426,1.0,1.0,429.0,0.998,0.998,0.9891,high
2214,SEQ_CD152BDDBBFF,hit,1ueo-assembly1_A,9.518e-13,445.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,high
2215,SEQ_5C3A1A13DE6F,hit,1rv6-assembly1_W,1.74e-08,317.0,0.8025,0.8025,0.6267,0.7718,1.0,0.893,75.0,0.986,0.789,0.7146,medium
2216,SEQ_4B34591D2760,hit,1q2j-assembly1_A,0.01896,144.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,high
2217,SEQ_F83530844192,hit,1v5a-assembly1_A,3.903e-06,221.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,high
2218,SEQ_00AFAC5B1BA0,hit,2n7f-assembly1_A,1.152e-05,254.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,high
2219,SEQ_7EA2F350E62E,hit,2ktx-assembly1_A,6.446e-05,190.0,0.8836,0.8634,0.8439,0.8249,1.0,0.722,36.0,0.973,0.947,0.85365,high
2221,SEQ_991264F1F4F5,hit,3m7q-assembly1_B,3.736e-08,339.0,0.944,0.944,0.872,0.9408,1.0,0.785,56.0,1.0,0.918,0.908,high
2222,SEQ_4BAD7B905DF9,hit,3m7q-assembly1_B,1.178e-07,318.0,0.9384,0.9384,0.8653,0.9331,1.0,0.732,56.0,1.0,0.918,0.90185,high
2223,SEQ_0F9483CFDCF2,hit,3btd-assembly1_E,6.446e-43,1904.0,0.9983,0.9938,0.9983,0.9928,1.0,0.995,223.0,1.0,1.0,0.99605,high
2224,SEQ_63D2AE7290AC,hit,1z7k-assembly1_A,1.835e-42,1897.0,0.9975,0.9975,0.9975,0.9907,1.0,0.991,223.0,1.0,1.0,0.9975,high
2225,SEQ_1A8794130A86,hit,2p3f-assembly1_L,1.244,38.0,0.4425,0.4349,0.3327,0.5224,0.179,0.212,33.0,0.941,0.647,0.3838,low
2226,SEQ_3921C0C85EA5,hit,1yp8-assembly1_A,8.229,29.0,0.7362,0.6407,0.5959,0.6933,0.082,0.458,24.0,0.8,0.697,0.6183,low
2227,SEQ_EAF3E1EE5981,hit,7rij-assembly1_A,0.00153,155.0,0.9033,0.8533,0.8533,0.8812,1.0,0.785,28.0,0.933,0.933,0.8533,high
2228,SEQ_E7FAD932019A,hit,1fan-assembly1_A,2.12e-10,408.0,0.9648,0.9648,0.9648,0.9489,1.0,0.948,58.0,1.0,1.0,0.9648,high
2229,SEQ_6A55F2806ABF,hit,3uir-assembly2_D,7.118e-08,336.0,0.974,0.974,0.974,0.9573,1.0,0.596,57.0,1.0,1.0,0.974,high
2233,SEQ_9759A8D50425,hit,4tpi-assembly1_I,6.082e-10,405.0,0.9884,0.9884,0.9211,0.9877,1.0,0.981,54.0,1.0,0.931,0.95475,high
2235,SEQ_40CF56EE6C75,hit,1bik-assembly1_A,1.037e-07,317.0,0.9829,0.8663,0.46,0.8906,1.0,0.862,51.0,0.879,0.464,0.66315,medium
2236,SEQ_FE06F9287CB0,hit,1mkk-assembly1_A,3.975e-09,355.0,0.8295,0.8295,0.6616,0.8049,1.0,0.851,74.0,0.973,0.796,0.74555,high
2237,SEQ_A18F0C60B292,hit,5m4v-assembly1_A,3.617e-10,411.0,0.966,0.966,0.966,0.9613,1.0,0.947,57.0,1.0,1.0,0.966,high
2238,SEQ_E285E7272920,hit,5m4v-assembly1_A,7.12e-10,402.0,0.9679,0.9679,0.9679,0.9648,1.0,0.912,57.0,1.0,1.0,0.9679,high
2239,SEQ_5D22FA76D5E6,hit,6q61-assembly1_A,4.445e-07,297.0,0.9664,0.9347,0.9347,0.9211,1.0,0.473,57.0,0.966,0.966,0.9347,high
2240,SEQ_2DBE914E4A7E,hit,5m4v-assembly1_A,9.395e-08,320.0,0.9498,0.9498,0.9498,0.9358,1.0,0.649,57.0,1.0,1.0,0.9498,high
2241,SEQ_BF703EAA9A30,hit,5m4v-assembly1_A,3.19e-07,291.0,0.9381,0.9381,0.9226,0.9094,1.0,0.631,57.0,1.0,1.0,0.93035,high
2242,SEQ_8F7897A2FA28,hit,1dfn-assembly1_B,3.199e-05,245.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
2243,SEQ_1373D0FA0950,hit,2k1i-assembly1_A,1.417e-05,260.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,high
2245,SEQ_A34B57F8877C,hit,1cz6-assembly1_A,0.001141,183.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,high
2247,SEQ_FF19E1C1FC97,hit,5mn2-assembly2_C,3.188e-15,672.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0,1.0,1.0,1.0,high
2248,SEQ_E2AA955A37D3,hit,5ml9-assembly1_B,1.122e-17,839.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,1.0,1.0,1.0,high
2249,SEQ_C354A77FA1B3,hit,2fi5-assembly1_E,6.398e-42,1857.0,0.9977,0.9977,0.9977,0.9938,1.0,0.995,223.0,1.0,1.0,0.9977,high
2250,SEQ_D777B01E3E6D,hit,1lu0-assembly1_B-2,1.856e-05,234.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
2251,SEQ_6E739005888F,hit,3btd-assembly1_E,4.111e-43,1883.0,0.9981,0.9937,0.9981,0.9935,1.0,0.995,223.0,1.0,1.0,0.9959,high
2252,SEQ_60619EA04453,hit,2jni-assembly1_A,0.01133,155.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,high
2253,SEQ_1C28C6A2C5FC,hit,2jsb-assembly1_A,0.01391,147.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,high
2254,SEQ_92F24AFD3A71,hit,1c01-assembly1_A,4.314e-15,715.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,1.0,1.0,1.0,high
2255,SEQ_E8B9DCA8C41E,hit,1ha9-assembly1_A,0.003409,130.0,0.8254,0.6885,0.6885,0.7912,1.0,0.74,27.0,0.794,0.794,0.6885,medium
2256,SEQ_719F08252B2B,hit,2ljs-assembly1_A,0.003909,138.0,0.8942,0.7361,0.8205,0.8489,1.0,0.666,27.0,0.794,0.9,0.7783,medium
2257,SEQ_2B1425341E26,hit,1ha9-assembly1_A,0.0005519,139.0,0.858,0.7088,0.7088,0.7817,1.0,0.74,27.0,0.794,0.794,0.7088,medium
2258,SEQ_C34CD9754CB7,hit,4gux-assembly3_F,0.002711,136.0,0.8622,0.7559,0.7559,0.8373,1.0,0.689,29.0,0.853,0.853,0.7559,high
2259,SEQ_827C690ED84F,hit,2it8-assembly1_A,5.499e-06,251.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
2260,SEQ_6831A647B0A0,hit,6cdx-assembly1_A,0.00385,111.0,0.8623,0.5627,0.5627,0.6709,1.0,0.818,22.0,0.595,0.595,0.5627,medium
2261,SEQ_8B1E80953CCC,hit,1ha9-assembly1_A,0.001136,127.0,0.7223,0.7223,0.7223,0.7838,1.0,0.588,34.0,1.0,1.0,0.7223,medium
2262,SEQ_F6A8E78522A7,hit,4gux-assembly3_F,0.001437,126.0,0.7134,0.7134,0.7134,0.7927,1.0,0.617,34.0,1.0,0.971,0.7134,medium
2263,SEQ_8E59DE2ED1C6,hit,6cdx-assembly1_A,0.001274,134.0,0.8761,0.6321,0.585,0.7493,1.0,0.826,23.0,0.676,0.622,0.60855,medium
2265,SEQ_1FE557F41343,hit,1w7z-assembly1_C,0.005885,135.0,0.8903,0.7537,0.8172,0.8604,1.0,0.5,28.0,0.824,0.903,0.78545,high
2266,SEQ_DDE8D62D6BB0,hit,1ha9-assembly1_A,0.0008484,121.0,0.797,0.5528,0.639,0.6821,1.0,0.769,26.0,0.65,0.765,0.5959,medium
2267,SEQ_0EC71A6FD666,hit,2kux-assembly1_A,0.03125,106.0,0.7864,0.7864,0.7664,0.8076,1.0,0.655,29.0,0.931,0.967,0.7764,high
2268,SEQ_6C82BD1EC8EF,hit,2fqa-assembly1_A,0.00017,205.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,high
2269,SEQ_E2BB10D33DC3,hit,2mi5-assembly1_A,4.602e-11,462.0,1.0,1.0,1.0,1.0,1.0,1.0,57.0,1.0,1.0,1.0,high
2270,SEQ_2CAD62698D3C,no_hit,,,,,,,,,,,,,,no_hit
2271,SEQ_4E0929D0FF59,hit,2mi1-assembly1_A,0.2776,98.0,1.0,1.0,1.0,1.0,0.999,1.0,14.0,1.0,1.0,1.0,high
2272,SEQ_074089DEE083,hit,2msq-assembly1_A,0.0001464,213.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,high
2273,SEQ_5C50CB1D7BA7,hit,1ixt-assembly1_A,0.0001296,216.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,high
2274,SEQ_E5EACB6828FF,hit,2m36-assembly1_A,6.688e-07,283.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,1.0,1.0,high
2277,SEQ_503B852A7852,hit,6n4q-assembly1_E,0.008524,118.0,0.779,0.779,0.762,0.8069,1.0,0.689,29.0,1.0,0.967,0.7705,high
2278,SEQ_3A6489A0C0A2,hit,1eyo-assembly1_A,1.144e-05,244.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
2279,SEQ_F08C96FF31FE,hit,2mxq-assembly1_A,1.939e-05,239.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
2280,SEQ_45BF7E4B6D3A,hit,2kni-assembly1_A,1.495e-08,345.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,high
2281,SEQ_18854A6B72B6,hit,5i2p-assembly1_A,3.943e-07,299.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
2282,SEQ_23700A42EB1F,hit,5i1x-assembly1_A,3.116e-07,308.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
2283,SEQ_A09D2D169299,hit,8v57-assembly1_D,9.591e-13,570.0,0.9564,0.9167,0.9322,0.8884,1.0,0.486,111.0,0.957,0.974,0.92445,high
2284,SEQ_B5D6AF55FD35,hit,1ut3-assembly1_A,2.839e-07,309.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,1.0,1.0,high
2285,SEQ_BD57FABC632B,no_hit,,,,,,,,,,,,,,no_hit
2286,SEQ_FB1247C55BDD,hit,1dtk-assembly1_A,2.404e-12,502.0,1.0,1.0,1.0,1.0,1.0,1.0,57.0,1.0,1.0,1.0,high
2287,SEQ_8E007DFFA637,hit,1ha9-assembly1_A,8.443e-07,280.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
2288,SEQ_22C219809ECD,hit,4gux-assembly3_F,7.885e-05,142.0,0.6457,0.6457,0.6293,0.7289,1.0,0.941,34.0,1.0,1.0,0.6375,medium
2289,SEQ_45703F039401,hit,5wov-assembly1_A,8.02e-07,282.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
2290,SEQ_1DBB7449C8C2,hit,2mt8-assembly1_A,6.786e-08,321.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,high
2291,SEQ_6DD11B54B7E4,hit,1ha9-assembly1_A,8.443e-07,280.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
2292,SEQ_CC42F766571A,hit,3t62-assembly1_D,1.518e-09,386.0,0.9648,0.9479,0.9648,0.9286,1.0,0.981,54.0,0.982,1.0,0.95635,high
2293,SEQ_DEE0C7146FEC,hit,1shp-assembly1_A,5.938e-12,477.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,high
2294,SEQ_2C2E05FC0E24,hit,3uou-assembly1_B,1.845e-11,461.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,1.0,1.0,1.0,high
2295,SEQ_B81B4C40E619,hit,7s55-assembly1_A,0.00068,167.0,0.9068,0.8815,0.8572,0.8796,1.0,0.862,29.0,0.967,0.935,0.86935,high
2296,SEQ_2AF902ACD127,hit,7s55-assembly1_A,0.0006555,165.0,0.9033,0.9033,0.9033,0.8967,1.0,0.903,31.0,1.0,1.0,0.9033,high
2297,SEQ_4750188A9841,hit,7s55-assembly1_A,0.001419,152.0,0.8972,0.8725,0.8489,0.8717,1.0,0.793,29.0,0.967,0.935,0.8607,high
2298,SEQ_21C9D7E24706,hit,7rij-assembly1_A,0.0002791,181.0,0.928,0.928,0.928,0.9214,1.0,0.733,30.0,1.0,1.0,0.928,high
2299,SEQ_FD828BA2C925,hit,1za8-assembly1_A,6.053e-06,234.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,high
2300,SEQ_52C7367965AA,hit,7s55-assembly1_A,0.0006873,164.0,0.897,0.897,0.897,0.8949,1.0,0.838,31.0,1.0,1.0,0.897,high
2301,SEQ_CF387BA777B9,hit,2mf3-assembly1_A,1.211e-08,358.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,1.0,1.0,1.0,high
2302,SEQ_7F6603CEC264,hit,3uir-assembly2_D,1.027e-07,327.0,0.9873,0.8772,0.9531,0.9212,1.0,0.636,55.0,0.887,0.965,0.91515,high
