protein_row_id,structure_unique_sequence_id,EcoliExpr_screen_input_id,EcoliExpr_screen_row_index,EcoliExpr_screen_track,EcoliExpr_soluprot_score,EcoliExpr_netsolp_solubility,EcoliExpr_netsolp_usability,EcoliExpr_rp3net_score,EcoliExpr_ensemble_score,EcoliExpr_engineering_required,EcoliExpr_out_of_domain,EcoliExpr_recommended_ecoli_route,EcoliExpr_candidate_bucket,EcoliExpr_screening_note,EcoliExpr_track_reason,EcoliExpr_score_components_available,EcoliExpr_priority_rank_within_track,EcoliExpr_priority_rank_within_scaffold,EcoliExpr_ensemble_score_weight_sum,EcoliExpr_netsolp_tool_score,EcoliExpr_confidence_score_0_100,EcoliExpr_confidence_tier,EcoliExpr_tool_score_spread
2273,SEQ_5C50CB1D7BA7,SCR0921_SEQ_5C50CB1D7BA7,921,Track B,0.4724,0.5617,0.2616,0.0440043248236179,0.4276,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,595.0,281,1.0,0.4694,67,Medium,0.4284
2274,SEQ_E5EACB6828FF,SCR1812_SEQ_E5EACB6828FF,1812,Track B,0.9332,0.7173,0.3929,0.4375989139080047,0.6784,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,23.0,17,1.0,0.6175,68,Medium,0.4956
2277,SEQ_503B852A7852,SCR0922_SEQ_503B852A7852,922,Track B,0.5651,0.5487,0.3221,0.0215608179569244,0.4548,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,537.0,264,1.0,0.479,62,Medium,0.5435
2278,SEQ_3A6489A0C0A2,SCR1813_SEQ_3A6489A0C0A2,1813,Track B,0.1591,0.71,0.3476,0.0762129798531532,0.4364,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,583.0,278,1.0,0.5985,64,Medium,0.5223
2279,SEQ_F08C96FF31FE,SCR1814_SEQ_F08C96FF31FE,1814,Track C,0.5238,0.6196,0.3194,0.0137191759422421,0.475,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,287,1.0,0.5272,63,Medium,0.5135
2280,SEQ_45BF7E4B6D3A,SCR1815_SEQ_45BF7E4B6D3A,1815,Track B,0.934,0.7453,0.3896,0.8351271152496338,0.7303,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,4.0,2,1.0,0.6359,76,High,0.2981
2281,SEQ_18854A6B72B6,SCR1816_SEQ_18854A6B72B6,1816,Track B,0.9464,0.6371,0.3644,0.2234125137329101,0.6185,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,88.0,60,1.0,0.5532,58,Medium,0.723
2282,SEQ_23700A42EB1F,SCR1817_SEQ_23700A42EB1F,1817,Track B,0.9518,0.6626,0.3559,0.2387667745351791,0.6312,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,64.0,46,1.0,0.5682,59,Medium,0.713
2283,SEQ_A09D2D169299,SCR0923_SEQ_A09D2D169299,923,Track A,0.8454,0.6076,0.4158,0.662565290927887,0.6342,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,133.0,34,1.0,0.5486,74,Medium,0.2968
2284,SEQ_B5D6AF55FD35,SCR1818_SEQ_B5D6AF55FD35,1818,Track C,0.1551,0.6214,0.311,0.0067365933209657,0.3813,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,378,1.0,0.5259,65,Medium,0.5192
2285,SEQ_BD57FABC632B,SCR1819_SEQ_BD57FABC632B,1819,Track C,0.1131,0.6071,0.2531,0.0027620263863354,0.3524,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,392,1.0,0.4982,67,Medium,0.4954
2286,SEQ_FB1247C55BDD,SCR0924_SEQ_FB1247C55BDD,924,Track B,0.5782,0.6629,0.3372,0.0141354380175471,0.5117,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated signal peptide present. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,397.0,95,1.0,0.5627,61,Medium,0.5641
2287,SEQ_8E007DFFA637,SCR0925_SEQ_8E007DFFA637,925,Track C,0.8652,0.6601,0.3359,0.7784361839294434,0.6584,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,18,1.0,0.5603,74,Medium,0.3049
2288,SEQ_22C219809ECD,SCR0926_SEQ_22C219809ECD,926,Track C,0.881,0.6562,0.3313,0.5405107140541077,0.6359,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,37,1.0,0.5562,72,Medium,0.3405
2289,SEQ_45703F039401,SCR1820_SEQ_45703F039401,1820,Track C,0.8842,0.6355,0.3213,0.6587242484092712,0.6372,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,35,1.0,0.5388,72,Medium,0.3454
2290,SEQ_1DBB7449C8C2,SCR0927_SEQ_1DBB7449C8C2,927,Track C,0.8636,0.6438,0.3241,0.6939684152603149,0.6398,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,32,1.0,0.5454,73,Medium,0.3182
2291,SEQ_6DD11B54B7E4,SCR0928_SEQ_6DD11B54B7E4,928,Track B,0.8467,0.6445,0.3424,0.627760648727417,0.633,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,62.0,45,1.0,0.5515,74,Medium,0.2952
2292,SEQ_CC42F766571A,SCR0929_SEQ_CC42F766571A,929,Track B,0.7068,0.705,0.3743,0.1038628742098808,0.5792,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,171.0,32,1.0,0.6032,61,Medium,0.6029
2293,SEQ_DEE0C7146FEC,SCR0930_SEQ_DEE0C7146FEC,930,Track B,0.7402,0.7029,0.3623,0.0305829234421253,0.5769,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,176.0,34,1.0,0.5981,57,Medium,0.7096
2294,SEQ_2C2E05FC0E24,SCR0931_SEQ_2C2E05FC0E24,931,Track B,,0.6825,0.3438,0.0086390720680356,0.5023,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Only partial model coverage is available; interpret ranking conservatively. Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,2,422.0,102,0.75,0.5783,45,Low,0.5696
2295,SEQ_B81B4C40E619,SCR0932_SEQ_B81B4C40E619,932,Track C,0.7832,0.4121,0.1574,0.0039403471164405,0.4131,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign. Annotated disulfide bonds present.,cyclotide_or_ptm_dependent_or_extreme_short,3,,352,1.0,0.3337,55,Medium,0.7793
2296,SEQ_2AF902ACD127,SCR1821_SEQ_2AF902ACD127,1821,Track C,0.7985,0.5864,0.2267,0.0152762699872255,0.5104,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,233,1.0,0.4757,53,Low,0.7832
2297,SEQ_4750188A9841,SCR1822_SEQ_4750188A9841,1822,Track C,0.8483,0.5963,0.2489,0.0148182967677712,0.5317,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,187,1.0,0.4894,52,Low,0.8335
2298,SEQ_21C9D7E24706,SCR1823_SEQ_21C9D7E24706,1823,Track C,0.8563,0.6217,0.3215,0.1150033101439476,0.5696,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,96,1.0,0.5293,56,Medium,0.7413
2299,SEQ_FD828BA2C925,SCR0933_SEQ_FD828BA2C925,933,Track C,0.4089,0.5262,0.1799,0.0108262691646814,0.3761,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign. Annotated disulfide bonds present.,cyclotide_or_ptm_dependent_or_extreme_short,3,,380,1.0,0.4196,69,Medium,0.4088
2300,SEQ_52C7367965AA,SCR1824_SEQ_52C7367965AA,1824,Track C,0.7662,0.5541,0.212,0.0326288379728794,0.4866,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,267,1.0,0.4488,55,Medium,0.7336
2301,SEQ_CF387BA777B9,SCR1825_SEQ_CF387BA777B9,1825,Track B,0.8877,0.6685,0.3652,0.6469412446022034,0.6605,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,35.0,27,1.0,0.5752,74,Medium,0.3125
2302,SEQ_7F6603CEC264,SCR0934_SEQ_7F6603CEC264,934,Track B,0.5728,0.7023,0.3856,0.0099587310105562,0.5374,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,307.0,76,1.0,0.6049,60,Medium,0.5949
2304,SEQ_E0FD465FCD72,SCR0935_SEQ_E0FD465FCD72,935,Track A,0.9207,0.7346,0.3971,0.916656494140625,0.7318,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,61.0,27,1.0,0.6308,77,High,0.2899
2305,SEQ_8A15155577F9,SCR1826_SEQ_8A15155577F9,1826,Track C,0.7227,0.4219,0.1519,0.0044725672341883,0.4014,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,364,1.0,0.3388,58,Medium,0.7182
2319,SEQ_EDA02708F257,SCR1827_SEQ_EDA02708F257,1827,Track B,0.8871,0.6983,0.3601,0.3031605184078216,0.6383,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,56.0,41,1.0,0.5942,64,Medium,0.5839
2320,SEQ_DD994728E2DE,SCR1828_SEQ_DD994728E2DE,1828,Track C,0.8965,0.503,0.1943,0.017001861706376,0.491,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,259,1.0,0.408,49,Low,0.8795
2322,SEQ_4DFDE1C019D0,SCR1829_SEQ_4DFDE1C019D0,1829,Track C,0.8893,0.4524,0.1644,0.0122079076245427,0.46,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,301,1.0,0.3638,51,Low,0.8771
2323,SEQ_596190FC9248,SCR0936_SEQ_596190FC9248,936,Track B,0.9141,0.6832,0.3664,0.8273387551307678,0.692,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,17.0,12,1.0,0.5857,74,Medium,0.3284
2325,SEQ_FE36E3653E64,SCR1830_SEQ_FE36E3653E64,1830,Track A,0.8949,0.5368,0.4271,0.8302590847015381,0.6337,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,135.0,43,1.0,0.503,70,Medium,0.3919
2326,SEQ_0BF607134B7A,SCR1831_SEQ_0BF607134B7A,1831,Track A,0.9215,0.5242,0.3707,0.7682848572731018,0.6172,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,167.0,68,1.0,0.477,68,Medium,0.4445
2327,SEQ_E697D42B9F58,SCR1832_SEQ_E697D42B9F58,1832,Track A,0.874,0.4833,0.2826,0.0173867885023355,0.4942,False,False,cytoplasm-first,not_selected_in_track,Tag context available: FLAG-tag.,default_linear_ecoli_first,3,812.0,395,1.0,0.4215,50,Low,0.8566
2328,SEQ_A345B06DD9AA,SCR0937_SEQ_A345B06DD9AA,937,Track B,0.9032,0.4641,0.3432,0.729092538356781,0.5762,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,178.0,9,1.0,0.4269,66,Medium,0.4763
2329,SEQ_7C086D962507,SCR1833_SEQ_7C086D962507,1833,Track A,0.8991,0.5374,0.2873,0.0071963355876505,0.5248,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,676.0,293,1.0,0.4604,50,Low,0.8919
2330,SEQ_5970B26A7222,SCR1834_SEQ_5970B26A7222,1834,Track A,0.8501,0.6397,0.3141,0.0029541139956563,0.5635,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,423.0,140,1.0,0.5395,52,Low,0.8471
2331,SEQ_60C293903050,SCR1835_SEQ_60C293903050,1835,Track A,0.9623,0.59,0.3121,0.0034753128420561,0.5688,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,396.0,119,1.0,0.5045,49,Low,0.9588
2332,SEQ_159684BF2544,SCR1836_SEQ_159684BF2544,1836,Track A,0.9543,0.5866,0.2932,0.0060087740421295,0.5618,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,435.0,147,1.0,0.4963,49,Low,0.9483
2333,SEQ_259DF549436A,SCR1837_SEQ_259DF549436A,1837,Track A,0.8604,0.5713,0.3138,0.0027869932819157,0.5352,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,604.0,245,1.0,0.4921,51,Low,0.8576
2334,SEQ_E24C45DBB9DC,SCR1838_SEQ_E24C45DBB9DC,1838,Track A,0.9211,0.6408,0.3308,0.0032189418561756,0.5851,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,286.0,58,1.0,0.5454,50,Low,0.9179
2336,SEQ_E74695AA2DDF,SCR1839_SEQ_E74695AA2DDF,1839,Track C,0.743,0.4203,0.1427,0.0053760805167257,0.404,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,362,1.0,0.3349,57,Medium,0.7376
2337,SEQ_CA50655242E2,SCR1840_SEQ_CA50655242E2,1840,Track B,0.9316,0.7157,0.3418,0.5980620384216309,0.6831,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,21.0,15,1.0,0.6007,74,Medium,0.3335
2338,SEQ_763E0AB9BD56,SCR0938_SEQ_763E0AB9BD56,938,Track B,0.6789,0.6412,0.3451,0.6150258183479309,0.5888,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,144.0,85,1.0,0.5501,78,High,0.1288
2339,SEQ_1296C05FA5FC,SCR1841_SEQ_1296C05FA5FC,1841,Track C,0.2552,0.6692,0.2829,0.003758190665394,0.4219,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,341,1.0,0.5503,63,Medium,0.5466
2340,SEQ_E0FE6C275712,SCR0939_SEQ_E0FE6C275712,939,Track B,0.7804,0.6842,0.3599,0.8706969618797302,0.662,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,33.0,4,1.0,0.5844,75,High,0.2863
2344,SEQ_496B17143498,SCR1842_SEQ_496B17143498,1842,Track C,0.7337,0.6425,0.345,0.0034493347629904,0.5419,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,153,1.0,0.551,56,Medium,0.7303
2345,SEQ_74CFA9D0C71F,SCR1843_SEQ_74CFA9D0C71F,1843,Track C,0.7481,0.6241,0.328,0.0034596042241901,0.5338,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,178,1.0,0.533,55,Medium,0.7446
2346,SEQ_336F8F190F33,SCR0940_SEQ_336F8F190F33,940,Track B,0.9538,0.6717,0.3094,0.0140045480802655,0.604,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,109.0,16,1.0,0.5602,50,Low,0.9398
2347,SEQ_73C634364DCF,SCR1844_SEQ_73C634364DCF,1844,Track B,0.8996,0.6466,0.3119,0.076335497200489,0.5859,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,150.0,88,1.0,0.5436,54,Low,0.8233
2348,SEQ_E416D789DD17,SCR0941_SEQ_E416D789DD17,941,Track B,0.7729,0.6875,0.3326,0.2406638115644455,0.5932,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,134.0,22,1.0,0.5783,64,Medium,0.5322
2349,SEQ_C7026D25EBC9,SCR0942_SEQ_C7026D25EBC9,942,Track B,0.8211,0.6862,0.3411,0.4024184644222259,0.6225,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,81.0,10,1.0,0.58,69,Medium,0.4187
2351,SEQ_D7BE338F5190,SCR0943_SEQ_D7BE338F5190,943,Track B,0.6093,0.5709,0.3131,0.0162283778190612,0.4735,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,489.0,250,1.0,0.4916,60,Medium,0.5931
2352,SEQ_8E1AC4744898,SCR1845_SEQ_8E1AC4744898,1845,Track C,0.7167,0.5276,0.2683,0.1105495989322662,0.4813,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,277,1.0,0.4478,59,Medium,0.6062
2353,SEQ_D7E2182DEF3A,SCR0944_SEQ_D7E2182DEF3A,944,Track B,0.8177,0.7083,0.3925,0.6230406165122986,0.664,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,32.0,25,1.0,0.6111,78,High,0.2066
2354,SEQ_F1689E76A313,SCR1846_SEQ_F1689E76A313,1846,Track B,0.8852,0.7583,0.4838,0.3153518438339233,0.6908,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,19.0,13,1.0,0.6738,66,Medium,0.5698
2355,SEQ_95114C4FEE02,SCR0945_SEQ_95114C4FEE02,945,Track A,0.9437,0.9515,0.8331,0.965418577194214,0.9273,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,2.0,2,1.0,0.9151,91,High,0.0503
2356,SEQ_40A6A53B7014,SCR0946_SEQ_40A6A53B7014,946,Track A,,0.956,0.8097,0.929228663444519,0.9134,False,False,cytoplasm-first,track_a_top25pct,Only partial model coverage is available; interpret ranking conservatively.,default_linear_ecoli_first,2,3.0,3,0.75,0.911,77,High,0.0182
2357,SEQ_36FCF8B9D0BC,SCR0947_SEQ_36FCF8B9D0BC,947,Track A,,0.9452,0.8261,0.893502414226532,0.9065,False,False,cytoplasm-first,track_a_top25pct,Only partial model coverage is available; interpret ranking conservatively.,default_linear_ecoli_first,2,4.0,4,0.75,0.9086,77,High,0.0151
2358,SEQ_18365E887B7F,SCR1847_SEQ_18365E887B7F,1847,Track C,0.5123,0.582,0.199,0.0125211253762245,0.431,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,328,1.0,0.4642,65,Medium,0.4998
2359,SEQ_E2DA1C6990F4,SCR1848_SEQ_E2DA1C6990F4,1848,Track A,0.8344,0.5115,0.415,0.7580300569534302,0.5976,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,234.0,108,1.0,0.4818,71,Medium,0.3526
2360,SEQ_E43D51ABAE5E,SCR1849_SEQ_E43D51ABAE5E,1849,Track A,0.7614,0.5203,0.4108,0.7598732113838196,0.5826,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,294.0,128,1.0,0.4866,73,Medium,0.2748
2361,SEQ_5FC37F5DD30A,SCR1850_SEQ_5FC37F5DD30A,1850,Track A,0.7177,0.6092,0.4369,0.7065393328666687,0.6116,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,185.0,79,1.0,0.5562,78,High,0.1615
2362,SEQ_E9F8984F94DE,SCR1851_SEQ_E9F8984F94DE,1851,Track A,0.8379,0.4756,0.3827,0.9088231921195984,0.5909,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,261.0,116,1.0,0.447,67,Medium,0.4618
2363,SEQ_E78D5A1F49FA,SCR1852_SEQ_E78D5A1F49FA,1852,Track A,0.7333,0.567,0.3934,0.8635980486869812,0.6035,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,211.0,98,1.0,0.5136,71,Medium,0.35
2364,SEQ_876601D889FC,SCR1853_SEQ_876601D889FC,1853,Track A,0.7117,0.5586,0.4097,0.7750309109687805,0.5887,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,271.0,120,1.0,0.5128,73,Medium,0.2622
2365,SEQ_9DFF8EE39F13,SCR0948_SEQ_9DFF8EE39F13,948,Track B,0.8644,0.6597,0.3069,0.0103248488157987,0.5754,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,185.0,37,1.0,0.5511,52,Low,0.8541
2366,SEQ_B70D0050A195,SCR0949_SEQ_B70D0050A195,949,Track B,0.7552,0.7038,0.3285,0.0166322365403175,0.5729,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,193.0,40,1.0,0.5883,56,Medium,0.7386
2367,SEQ_90F4FC547D86,SCR0950_SEQ_90F4FC547D86,950,Track B,0.8098,0.6979,0.3345,0.4529028832912445,0.6287,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,70.0,7,1.0,0.5861,71,Medium,0.3569
2368,SEQ_54569C53567D,SCR0951_SEQ_54569C53567D,951,Track B,0.8726,0.6575,0.3121,0.006591694895178,0.5771,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,175.0,33,1.0,0.5512,52,Low,0.866
2369,SEQ_A44C0A9A7B84,SCR0952_SEQ_A44C0A9A7B84,952,Track B,0.7384,0.6657,0.3105,0.0151730654761195,0.5478,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,278.0,71,1.0,0.5564,56,Medium,0.7232
2370,SEQ_79331A030E1A,SCR0953_SEQ_79331A030E1A,953,Track B,0.7111,0.6844,0.3281,0.0301996264606714,0.5544,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,256.0,63,1.0,0.5748,58,Medium,0.6809
2371,SEQ_D1FAD35F06CC,SCR0954_SEQ_D1FAD35F06CC,954,Track B,,0.6964,0.323,0.5339100956916809,0.5752,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Only partial model coverage is available; interpret ranking conservatively. Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,2,186.0,38,0.75,0.5815,66,Medium,0.0476
2372,SEQ_07029C614CC0,SCR0955_SEQ_07029C614CC0,955,Track B,0.7867,0.6963,0.3216,0.5140851736068726,0.6257,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,76.0,9,1.0,0.581,74,Medium,0.2726
2373,SEQ_31173C9AEF13,SCR0956_SEQ_31173C9AEF13,956,Track B,0.8616,0.6312,0.3235,0.0086878258734941,0.565,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,225.0,55,1.0,0.5365,52,Low,0.8529
