protein_row_id,structure_unique_sequence_id,flexibility_loop_count_total,flexibility_loop_count_primary,flexibility_loop_count_with_dssp,flexibility_loop_count_with_getcontact,flexibility_loop_count_with_itsflex,flexibility_loop_count_with_colabfold,flexibility_avg_rsa_mean,flexibility_avg_rsa_median,flexibility_constraint_score_mean,flexibility_constraint_score_median,flexibility_itsflex_score_mean,flexibility_itsflex_score_median,flexibility_dynamic_score_mean,flexibility_dynamic_score_median,flexibility_consensus_rigid_count,flexibility_consensus_intermediate_count,flexibility_consensus_flexible_count,flexibility_conflict_loop_count,flexibility_summary_version,flexibility_summary_timestamp
1146,SEQ_55C161DFAC5E,5,2,5,5,5,5,0.5973672000000001,0.55953,1.75,2.0,0.348814636,0.20163201,0.5648072000000001,0.410316,0,2,3,2,v1,2026-05-13T18:58:56
1147,SEQ_7A9CF1403054,4,2,4,4,4,4,0.63078775,0.5802925,1.58012825,1.576923,0.3543934399999999,0.284690935,0.62907175,0.4773455,0,0,4,0,v1,2026-05-13T18:58:56
1148,SEQ_C9E51EB2C987,4,2,4,4,4,4,0.615642,0.573813,1.56666675,1.5,0.34443573,0.274192085,0.6242179999999999,0.457096,0,0,4,0,v1,2026-05-13T18:58:56
1149,SEQ_32B5048A0FFE,4,2,4,4,4,4,0.61813675,0.5873524999999999,1.76822325,1.71978,0.33764842875,0.30789111,0.54207425,0.5046955,0,1,3,1,v1,2026-05-13T18:58:56
1150,SEQ_A36D893A69A9,4,2,4,4,4,4,0.59918175,0.5568,1.675,1.6,0.3333655175,0.277415608,0.643183,0.610208,0,0,4,1,v1,2026-05-13T18:58:56
1151,SEQ_549EF87FE22B,2,1,2,2,2,2,0.6086395,0.6086395,1.5384615,1.5384615,0.25322228,0.25322228,0.6173609999999999,0.6173609999999999,0,0,2,0,v1,2026-05-13T18:58:56
1152,SEQ_C134F8DF8B1C,5,2,5,5,5,5,0.5687171999999999,0.522887,1.7983334,2.0,0.321538052,0.20173539,0.4896691999999999,0.443368,0,1,4,1,v1,2026-05-13T18:58:56
1153,SEQ_C7F97937F04D,4,2,4,4,4,4,0.60600325,0.590692,1.8511905,1.7857145,0.27927771125,0.23324706,0.59851375,0.4908734999999999,0,0,4,0,v1,2026-05-13T18:58:56
1156,SEQ_C0CB46DE975D,3,1,3,3,3,3,0.4500356666666666,0.43385,2.990079333333333,2.666667,0.2613026333333333,0.32866088,0.320151,0.35183,1,0,2,2,v1,2026-05-13T18:58:56
1157,SEQ_D7248379CF2B,3,1,3,3,3,3,0.4512056666666666,0.430075,2.962301333333333,2.833333,0.2555791666666666,0.32031918,0.3837896666666667,0.39766,1,0,2,2,v1,2026-05-13T18:58:56
1158,SEQ_0120E9AAF558,3,1,3,3,3,3,0.4466216666666667,0.437897,2.990079333333333,2.666667,0.2745456466666666,0.34767717,0.4064396666666667,0.387339,1,0,2,2,v1,2026-05-13T18:58:56
1159,SEQ_62FD16D8DB5E,3,1,3,3,3,3,0.452032,0.442063,2.9484126666666666,2.666667,0.220314419,0.22273913,0.4134906666666667,0.46787,1,0,2,2,v1,2026-05-13T18:58:56
1160,SEQ_8368E410D85E,1,0,1,1,1,1,0.727581,0.727581,3.25,3.25,0.5585122,0.5585122,6.384756,6.384756,0,0,1,0,v1,2026-05-13T18:58:56
1185,SEQ_30F9B6F39123,3,0,3,3,0,0,0.4786813333333333,0.502952,2.2190476666666665,2.4,,,,,0,1,2,0,v1,2026-05-13T18:58:56
1186,SEQ_A7A333026404,3,2,3,3,3,3,0.3961606666666666,0.405667,2.7857143333333334,2.833333,0.1138477913333333,0.10409932,1.166424,0.45155,0,1,2,3,v1,2026-05-13T18:58:56
1187,SEQ_86C6A37C085D,3,2,3,3,3,1,0.4289316666666667,0.466158,5.590909,6.125,0.2260537833333333,0.14905281,0.4298846666666667,0.466093,0,3,0,3,v1,2026-05-13T18:58:56
1188,SEQ_A2BB7B25425D,3,1,3,3,3,3,0.6124283333333334,0.637959,1.9333333333333336,2.0,0.3303526466666667,0.21485567,0.8471763333333332,0.372428,0,0,3,0,v1,2026-05-13T18:58:56
1189,SEQ_EF08FB9A25C7,3,0,3,3,3,3,0.5634743333333333,0.537988,2.355555333333333,2.4,0.1504443733333333,0.14349528,0.4757223333333333,0.336866,0,0,3,1,v1,2026-05-13T18:58:56
1190,SEQ_C7C2F93C5E04,3,1,3,3,3,3,0.4922383333333333,0.500522,2.3396823333333336,2.333333,0.1063565726666666,0.100214064,0.749845,0.734311,0,0,3,1,v1,2026-05-13T18:58:56
1191,SEQ_0B6F4002C5B8,3,1,3,3,3,3,0.444132,0.405471,6.666666666666667,6.5,0.069118741,0.037789613,0.4213926666666667,0.217735,1,1,1,2,v1,2026-05-13T18:58:56
1192,SEQ_1CA56C5E8DBE,3,1,3,3,3,1,0.4319619999999999,0.477103,5.685606,6.375,0.2332155533333333,0.19253841,0.2722703333333333,0.192538,1,2,0,2,v1,2026-05-13T18:58:56
1193,SEQ_7366BEE21DF0,3,2,3,3,3,1,0.4107546666666666,0.456512,5.337121333333333,5.875,0.2351827943333333,0.16680549,0.3674716666666666,0.446133,0,3,0,2,v1,2026-05-13T18:58:56
1194,SEQ_A86592D267DA,3,1,3,3,3,3,0.5794056666666667,0.563362,2.188889,2.166667,0.14841064,0.14291845,0.4003719999999999,0.224959,0,0,3,2,v1,2026-05-13T18:58:56
1239,SEQ_40AC6B3301B5,3,0,3,3,3,3,0.4445473333333333,0.32553,2.7869046666666666,3.2,0.1412205333333333,0.1502682,0.3199436666666667,0.324134,0,2,1,2,v1,2026-05-13T18:58:56
1241,SEQ_BE327DB9873D,3,0,3,3,3,0,0.478458,0.467246,2.142857,2.428571,0.3563530433333333,0.39261025,0.3563526666666667,0.39261,0,0,3,2,v1,2026-05-13T18:58:56
1243,SEQ_BB894995C5F4,3,1,3,3,3,3,0.5670096666666666,0.550314,2.355555333333333,2.333333,0.0609569326666666,0.06815903,0.4289786666666666,0.205062,0,1,2,2,v1,2026-05-13T18:58:56
1244,SEQ_2AEC4467F046,3,1,3,3,3,3,0.6205576666666667,0.659574,1.9555556666666665,1.666667,0.2556715433333333,0.26179013,0.5633356666666667,0.48747,0,0,3,0,v1,2026-05-13T18:58:56
1245,SEQ_B293FEA449A2,3,1,3,3,3,3,0.5732749999999999,0.531611,1.8083333333333331,1.625,0.2184711666666666,0.13941231,0.597402,0.580595,0,0,3,0,v1,2026-05-13T18:58:56
1246,SEQ_38E70DA514C7,3,1,3,3,3,3,0.5963729999999999,0.632902,1.8,1.5,0.3006126066666666,0.29602352,0.7771396666666667,0.849325,0,0,3,1,v1,2026-05-13T18:58:56
1247,SEQ_FC94E4139566,3,1,3,3,3,3,0.6106383333333333,0.655549,1.857143,1.571429,0.418505029,0.39805615,1.4200856666666664,0.667047,0,0,3,0,v1,2026-05-13T18:58:56
1248,SEQ_13A64A5E3AB7,3,2,3,3,3,3,0.5921176666666667,0.584861,1.7777776666666665,1.833333,0.235376441,0.07515731,0.6340216666666666,0.652211,0,0,3,0,v1,2026-05-13T18:58:56
1249,SEQ_5DD7825C5020,3,2,3,3,3,1,0.4365723333333333,0.429194,3.045454666666666,2.875,0.2523734566666666,0.13063404,0.2829526666666667,0.157262,0,2,1,1,v1,2026-05-13T18:58:56
1250,SEQ_6B905F1C3F28,3,1,3,3,3,3,0.614021,0.645917,2.2050503333333333,2.181818,0.117220523,0.112299174,0.5732769999999999,0.31665,0,1,2,1,v1,2026-05-13T18:58:56
1251,SEQ_9340A7D9DE63,3,1,3,3,3,3,0.585743,0.540785,2.239682333333333,2.285714,0.1365155933333333,0.12915936,0.6920913333333333,0.40548,0,0,3,1,v1,2026-05-13T18:58:56
1252,SEQ_AC38E92C2C66,3,1,3,3,3,3,0.5846186666666666,0.593509,1.8253966666666663,2.0,0.0904459466666666,0.09621707,0.8828900000000001,0.428579,0,0,3,0,v1,2026-05-13T18:58:56
1253,SEQ_5BCF915C2D07,3,0,3,3,3,3,0.5505563333333333,0.491746,2.626984,2.714286,0.0985258586666666,0.10596891,0.5040963333333334,0.576856,0,0,3,2,v1,2026-05-13T18:58:56
1254,SEQ_6B5DFA1421BB,3,2,3,3,3,1,0.415175,0.448713,6.204545333333333,6.75,0.2173660883333333,0.13693646,0.2760083333333333,0.240072,1,2,0,3,v1,2026-05-13T18:58:56
1255,SEQ_2FA8D9D04DBC,3,1,3,3,3,1,0.4176683333333333,0.389294,7.151515,8.0,0.2137608589999999,0.14912625,0.4448856666666667,0.443905,1,2,0,3,v1,2026-05-13T18:58:56
1256,SEQ_7E4E37CFAB93,3,0,3,3,3,3,0.5552183333333333,0.508175,2.404762,2.666667,0.1262640586666666,0.08081217,0.2804653333333333,0.250944,0,2,1,1,v1,2026-05-13T18:58:56
1257,SEQ_A92380FABB34,3,1,3,3,3,3,0.5494903333333333,0.507427,2.462963,2.5,0.1276669733333333,0.09949907,0.4245003333333333,0.262434,0,0,3,2,v1,2026-05-13T18:58:56
1258,SEQ_0554358C6AE2,3,2,3,3,3,1,0.4244573333333333,0.437762,2.803030333333333,3.125,0.2247061353333333,0.15416916,0.3327216666666666,0.380953,0,2,1,2,v1,2026-05-13T18:58:56
1259,SEQ_9F1C1DE442FE,3,1,3,3,3,3,0.5744176666666666,0.549666,2.425926,2.166667,0.208793385,0.18299617,0.6885633333333333,0.365498,0,0,3,1,v1,2026-05-13T18:58:56
1260,SEQ_F7EBAA1039AC,3,0,3,3,3,3,0.2953033333333333,0.286477,7.083333333333333,7.25,0.048092778,0.054337844,0.2225463333333333,0.23618,3,0,0,3,v1,2026-05-13T18:58:56
1261,SEQ_3C76052FA1FE,3,0,3,3,0,0,0.4886723333333333,0.463941,2.877777666666667,2.8,,,,,1,1,1,0,v1,2026-05-13T18:58:56
1262,SEQ_7BECFC6DD214,3,1,3,3,3,0,0.4197986666666667,0.434639,6.533333333333334,7.0,0.0635161536666666,0.057768963,0.0635163333333333,0.057769,3,0,0,2,v1,2026-05-13T18:58:56
1263,SEQ_B06C7E1C2E69,3,1,3,3,3,3,0.5899346666666667,0.553414,1.804762,1.714286,0.127213909,0.14142178,0.6189403333333333,0.291711,0,0,3,1,v1,2026-05-13T18:58:56
1264,SEQ_42884BAB2D94,3,1,3,3,3,3,0.5731499999999999,0.552994,2.3063490000000004,2.285714,0.0929915503333333,0.086862676,1.2731623333333333,0.544431,0,0,3,0,v1,2026-05-13T18:58:56
1265,SEQ_1574C9172D4E,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1266,SEQ_069EC3212A84,3,1,3,3,3,3,0.5458466666666667,0.523544,2.254545333333333,2.363636,0.1541277013333333,0.18163253,0.9175636666666668,0.373816,0,0,3,1,v1,2026-05-13T18:58:56
1267,SEQ_1CC34C502B41,3,2,3,3,3,1,0.439169,0.442639,3.121212,3.0,0.1831068033333333,0.08608892,0.3062496666666667,0.401571,0,2,1,1,v1,2026-05-13T18:58:56
1268,SEQ_C8AD8FAD4C66,3,1,3,3,3,1,0.3848506666666666,0.372782,6.714814666666666,6.5,0.0586834556666666,0.056743722,0.4607836666666666,0.056744,2,0,1,2,v1,2026-05-13T18:58:56
1269,SEQ_020F8676D492,3,0,3,3,3,0,0.5309896666666667,0.515127,3.446360333333333,4.5,0.1130588766666666,0.16373497,0.1130586666666666,0.163735,1,1,1,3,v1,2026-05-13T18:58:56
1270,SEQ_C0721F7EF627,3,1,3,3,3,1,0.3428306666666667,0.343243,2.9796296666666664,2.888889,0.0618457966666666,0.058405064,0.181783,0.058405,1,2,0,1,v1,2026-05-13T18:58:56
1278,SEQ_EA78637B7E5E,3,1,3,3,3,3,0.707138,0.705045,1.1313133333333332,1.0,0.4097598933333333,0.41680852,2.038046666666667,2.355904,0,0,3,0,v1,2026-05-13T18:58:56
1291,SEQ_1CBEFD423EA2,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1293,SEQ_DC6EAA3E12EC,3,0,3,3,3,3,0.479749,0.448511,2.8968253333333336,2.857143,0.3069401786666667,0.09480266,0.97447,0.51224,0,1,2,2,v1,2026-05-13T18:58:56
1294,SEQ_A52A40BECB35,3,0,3,3,3,3,0.45621,0.466898,2.765873,2.714286,0.2141207899999999,0.07622389,0.7910603333333333,0.533065,0,1,2,2,v1,2026-05-13T18:58:56
1295,SEQ_C405C5CF0187,2,0,2,2,2,2,0.412467,0.412467,3.4285715000000003,3.4285715000000003,0.0666700135,0.0666700135,0.535585,0.535585,0,1,1,2,v1,2026-05-13T18:58:56
1314,SEQ_C9F2D798D38A,2,0,2,2,2,2,0.5430815,0.5430815,3.0,3.0,0.0803448375,0.0803448375,0.6691725000000001,0.6691725000000001,0,1,1,1,v1,2026-05-13T18:58:56
1315,SEQ_15BA0940CAC2,3,0,3,3,3,3,0.45155,0.457834,2.352381,2.6,0.0264528193333333,0.017882332,0.4877263333333333,0.364941,0,1,2,1,v1,2026-05-13T18:58:56
1316,SEQ_6EF9A5C091E2,2,1,2,2,2,2,0.6200465,0.6200465,1.657143,1.657143,0.25733434325,0.25733434325,0.5664175,0.5664175,0,0,2,0,v1,2026-05-13T18:58:56
1317,SEQ_34FDACA5C084,2,0,2,2,2,2,0.4828235,0.4828235,3.0357145,3.0357145,0.0599774185,0.0599774185,0.5724885,0.5724885,0,1,1,1,v1,2026-05-13T18:58:56
1326,SEQ_23E3DC390CF0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1394,SEQ_8EE2258695D6,3,1,3,3,3,3,0.5968686666666666,0.633326,1.9666666666666668,2.0,0.2570551766666666,0.0738574,0.586861,0.334806,0,0,3,2,v1,2026-05-13T18:58:56
1416,SEQ_BD7E3B2992A9,3,1,3,3,3,3,0.6406486666666666,0.695955,1.7142856666666668,1.142857,0.2992465566666666,0.23464267,0.6799566666666667,0.792321,0,1,2,0,v1,2026-05-13T18:58:56
1417,SEQ_672A86630003,3,1,3,3,3,3,0.6570269999999999,0.675406,2.055555666666667,2.166667,0.2034188133333333,0.13773374,0.5313763333333333,0.601867,0,1,2,0,v1,2026-05-13T18:58:56
1418,SEQ_196072EB77EE,3,1,3,3,3,3,0.609614,0.661763,2.055555666666667,2.166667,0.2995762166666667,0.13521495,0.662788,0.599107,0,1,2,0,v1,2026-05-13T18:58:56
1419,SEQ_CC5D0314E7FF,3,1,3,3,3,3,0.6057003333333334,0.662053,1.9222223333333333,1.666667,0.3282940166666666,0.13713855,0.8719800000000001,0.664069,0,1,2,0,v1,2026-05-13T18:58:56
1420,SEQ_411031DFC278,3,2,3,3,3,3,0.489527,0.497624,2.3656563333333334,2.4,0.2616588489999999,0.1641891,0.6901630000000001,0.235595,0,2,1,2,v1,2026-05-13T18:58:56
1436,SEQ_D5BF7D196ED8,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1437,SEQ_D577BE84F56B,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1438,SEQ_1EEB8ABDB6FD,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1439,SEQ_706607919331,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1440,SEQ_678BEA5496DE,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1441,SEQ_201DE532D675,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1482,SEQ_C13C2321512D,2,0,2,2,2,2,0.4365279999999999,0.4365279999999999,2.6883115,2.6883115,0.249445515,0.249445515,0.581973,0.581973,0,0,2,1,v1,2026-05-13T18:58:56
1483,SEQ_E80F7518DD9C,3,0,3,3,3,3,0.4892163333333333,0.538563,2.3707073333333337,1.545455,0.2332800256666667,0.08393853,0.68514,0.857604,0,1,2,1,v1,2026-05-13T18:58:56
1486,SEQ_A17C31AA859F,3,0,3,3,3,3,0.4977426666666666,0.477507,2.588889,2.6,0.118792978,0.08243695,0.9138963333333332,0.76175,0,1,2,2,v1,2026-05-13T18:58:56
1487,SEQ_F401A74AFE87,2,0,2,2,2,2,0.4618345,0.4618345,3.35,3.35,0.0696632455,0.0696632455,0.335582,0.335582,0,1,1,1,v1,2026-05-13T18:58:56
1492,SEQ_62B8BC614870,3,0,3,3,3,3,0.4578676666666667,0.485173,2.7777776666666667,2.0,0.1566511733333333,0.07713063,0.6288253333333333,0.706392,0,1,2,1,v1,2026-05-13T18:58:56
1655,SEQ_73E9D8BDA72D,3,1,3,3,3,3,0.5725666666666667,0.560775,1.9555556666666665,2.0,0.2437094966666666,0.25896996,2.210688333333333,2.014844,0,0,3,1,v1,2026-05-13T18:58:56
1656,SEQ_B86A3479C32F,3,1,3,3,3,3,0.5504706666666667,0.484286,2.539394,2.8,0.1184886666666666,0.0970341,1.342411,1.245958,0,0,3,2,v1,2026-05-13T18:58:56
1657,SEQ_35D884849E58,3,0,3,3,3,1,0.4075266666666666,0.383187,3.2296296666666664,3.8,0.0803611473333333,0.02989493,0.2411329999999999,0.029895,1,1,1,2,v1,2026-05-13T18:58:56
1686,SEQ_88001A404B55,2,0,2,2,2,2,0.4129345,0.4129345,3.9285715,3.9285715,0.0579743815,0.0579743815,0.2852375,0.2852375,0,2,0,2,v1,2026-05-13T18:58:56
1700,SEQ_78B2D074A94A,2,1,2,2,2,2,0.5499465,0.5499465,2.785714,2.785714,0.150808645,0.150808645,0.3816545,0.3816545,0,0,2,1,v1,2026-05-13T18:58:56
1721,SEQ_11C478EA5A49,2,0,2,2,2,2,0.4872889999999999,0.4872889999999999,3.2767855,3.2767855,0.0655988995,0.0655988995,0.3705495,0.3705495,0,1,1,1,v1,2026-05-13T18:58:56
1733,SEQ_0A96A15C9018,2,1,2,2,2,2,0.5771735,0.5771735,2.4285715,2.4285715,0.206191298,0.206191298,0.3413454999999999,0.3413454999999999,0,0,2,1,v1,2026-05-13T18:58:56
1735,SEQ_8D66A460A724,3,1,3,3,3,3,0.521033,0.496188,2.5357143333333334,2.75,0.2153408916666666,0.12477849,0.2905036666666666,0.296114,0,2,1,1,v1,2026-05-13T18:58:56
1794,SEQ_97B70B3C82F9,2,0,2,2,2,2,0.583766,0.583766,7.125,7.125,0.11606903675,0.11606903675,1.4885345,1.4885345,0,0,2,2,v1,2026-05-13T18:58:56
1808,SEQ_2F128F2562CD,2,1,2,2,2,2,0.4072044999999999,0.4072044999999999,3.75,3.75,0.0400908055,0.0400908055,0.5945455,0.5945455,0,1,1,2,v1,2026-05-13T18:58:56
1822,SEQ_15B6CE08C05D,3,0,3,3,3,3,0.543482,0.5191,2.488889,2.666667,0.13424197,0.13831632,0.3602876666666666,0.280228,0,1,2,0,v1,2026-05-13T18:58:56
1823,SEQ_92203BA510FF,3,0,3,3,3,1,0.4158683333333333,0.454077,3.0022726666666664,2.625,0.1937703923333333,0.11849433,0.2176716666666666,0.118494,1,1,1,1,v1,2026-05-13T18:58:56
1824,SEQ_D47FE57EFF50,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1862,SEQ_866099D1F2EB,3,2,3,3,3,3,0.538509,0.541474,2.0259256666666667,1.833333,0.2824340583333333,0.19992544,0.917384,0.791062,0,0,3,1,v1,2026-05-13T18:58:56
1989,SEQ_E43F69A35BF1,2,0,2,2,2,2,0.5882665,0.5882665,2.0166665000000004,2.0166665000000004,0.068248097,0.068248097,0.492374,0.492374,0,0,2,0,v1,2026-05-13T18:58:56
1990,SEQ_287CC8D0A3D6,3,1,3,3,3,3,0.5808590000000001,0.581694,1.9555556666666665,2.0,0.1704585933333333,0.09180301,1.0092296666666667,0.609156,0,0,3,0,v1,2026-05-13T18:58:56
1991,SEQ_5F7F04A08E4E,2,0,2,2,2,2,0.6123244999999999,0.6123244999999999,1.8,1.8,0.112237697,0.112237697,0.4858685,0.4858685,0,0,2,0,v1,2026-05-13T18:58:56
2006,SEQ_018D428C4062,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2007,SEQ_23EA0EC200FA,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2008,SEQ_A129C6E67F84,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2009,SEQ_2894A7008CEC,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2012,SEQ_D90942277854,2,1,2,2,2,2,0.5385525,0.5385525,6.9150325,6.9150325,0.03029765029,0.03029765029,0.5061485,0.5061485,0,2,0,2,v1,2026-05-13T18:58:56
2013,SEQ_0CF960C74C9F,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2014,SEQ_263D017FE086,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2015,SEQ_4416BA5B908D,1,0,1,1,1,1,0.711583,0.711583,1.214286,1.214286,0.48281533,0.48281533,2.895408,2.895408,0,0,1,0,v1,2026-05-13T18:58:56
2016,SEQ_9C99692925E6,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2017,SEQ_B6545D78DD6E,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2018,SEQ_FD996C0E7E40,1,0,1,1,1,1,0.586706,0.586706,6.2,6.2,0.0011324055,0.0011324055,2.893066,2.893066,0,0,1,1,v1,2026-05-13T18:58:56
2019,SEQ_40EBE5A7835A,2,0,2,2,2,2,0.6445415,0.6445415,8.6125,8.6125,0.0484332365,0.0484332365,1.5502165,1.5502165,0,0,2,2,v1,2026-05-13T18:58:56
2020,SEQ_FCF13CCB1944,1,0,1,1,1,1,0.643799,0.643799,1.380952,1.380952,0.3970551,0.3970551,4.291028,4.291028,0,0,1,0,v1,2026-05-13T18:58:56
2021,SEQ_4675275421FC,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2024,SEQ_7A1686BC7A6F,2,0,2,2,2,2,0.689155,0.689155,2.0625,2.0625,0.402469355,0.402469355,6.889984999999999,6.889984999999999,0,0,2,0,v1,2026-05-13T18:58:56
2025,SEQ_B15FA258FE61,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2027,SEQ_8D4772F140C9,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2043,SEQ_E749602A3035,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2045,SEQ_F415E3950E75,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2049,SEQ_22F4BD726F11,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2051,SEQ_77BD0E73F1A9,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2052,SEQ_9F078DC10881,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2055,SEQ_B0AD646095FC,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2057,SEQ_91BAEC3D6F47,3,1,3,3,3,3,0.6327583333333333,0.618705,1.8,1.8,0.1236361683333333,0.09203703,0.4873183333333333,0.353619,0,0,3,1,v1,2026-05-13T18:58:56
2058,SEQ_280F197A13BA,2,1,2,2,2,2,0.4841824999999999,0.4841824999999999,2.6458335,2.6458335,0.0531851579999999,0.0531851579999999,0.2825925,0.2825925,0,1,1,1,v1,2026-05-13T18:58:56
2059,SEQ_1BD6CA4FA24D,3,1,3,3,3,3,0.5323316666666666,0.517444,2.311111,2.1,0.1181584046666666,0.13480154,0.576746,0.250401,0,1,2,0,v1,2026-05-13T18:58:56
2060,SEQ_8D8DB8846163,3,1,3,3,3,3,0.498108,0.44275,2.855555666666666,3.0,0.0772088069999999,0.072993144,0.2736046666666666,0.216408,0,1,2,3,v1,2026-05-13T18:58:56
2061,SEQ_4A036A58E7D7,3,0,3,3,3,3,0.580142,0.521395,2.260317666666667,2.666667,0.0779351946666666,0.06294498,0.274134,0.216512,0,1,2,1,v1,2026-05-13T18:58:56
2073,SEQ_25E8A9098D31,3,1,3,3,3,3,0.6340366666666667,0.684577,1.6777776666666666,1.833333,0.1124545,0.07822277,0.4165606666666666,0.260411,0,0,3,1,v1,2026-05-13T18:58:56
2074,SEQ_04DB0695AF69,3,1,3,3,3,3,0.5999193333333334,0.606153,1.848148,1.833333,0.1352639246666666,0.1494186,0.4062983333333334,0.238203,0,1,2,2,v1,2026-05-13T18:58:56
2075,SEQ_85821AC39478,3,0,3,3,3,1,0.5094759999999999,0.529999,2.184343666666667,2.0,0.1653206016666666,0.16938442,0.1968496666666666,0.169384,0,2,1,1,v1,2026-05-13T18:58:56
2076,SEQ_A7F31AB970D7,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2077,SEQ_72B4BC47F43A,3,1,3,3,3,3,0.57217,0.604493,1.9761903333333333,2.166667,0.2881955933333333,0.14168918,1.1347646666666666,0.467845,0,0,3,1,v1,2026-05-13T18:58:56
2078,SEQ_BA01731E2845,3,1,3,3,3,3,0.4963216666666666,0.446688,2.472222,2.75,0.06803752,0.05209488,0.3775186666666667,0.335955,0,1,2,2,v1,2026-05-13T18:58:56
2079,SEQ_0FC7BDEA81BE,3,1,3,3,3,3,0.468248,0.444078,3.0,3.166667,0.1352049833333333,0.12978105,0.9751026666666668,0.592891,0,0,3,2,v1,2026-05-13T18:58:56
2080,SEQ_762CE1C8AC9D,3,0,3,3,3,1,0.4674896666666666,0.493722,2.088889,1.6,0.130256074,0.14068496,0.224704,0.233771,0,2,1,3,v1,2026-05-13T18:58:56
2082,SEQ_CD948A10D4F3,3,0,3,3,3,1,0.4197186666666666,0.410788,2.1944446666666666,2.166667,0.3323954586666666,0.44606134,0.4010716666666666,0.446061,0,1,2,1,v1,2026-05-13T18:58:56
2083,SEQ_A4C339995230,3,1,3,3,3,3,0.5749346666666666,0.591951,2.447089666666667,2.222222,0.09407134,0.0827677,0.419869,0.219384,0,1,2,1,v1,2026-05-13T18:58:56
2084,SEQ_1A2C51364873,3,0,3,3,3,3,0.4047266666666667,0.371063,2.7999999999999994,3.2,0.143239388,0.19820781,0.1597863333333333,0.19401,1,1,1,3,v1,2026-05-13T18:58:56
2085,SEQ_A56B64459A26,3,0,3,3,3,3,0.4785043333333332,0.464827,2.901587333333333,3.333333,0.1555095466666667,0.1009011,0.5899213333333334,0.55757,0,0,3,2,v1,2026-05-13T18:58:56
2086,SEQ_7ED1DA7C480B,3,1,3,3,3,3,0.5486296666666667,0.541225,2.766666666666667,2.8,0.1225488286666666,0.11024389,0.616441,0.527122,0,0,3,1,v1,2026-05-13T18:58:56
2087,SEQ_DB99A51B8122,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2088,SEQ_8A9F1C37DF32,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
2089,SEQ_4891D681E9F3,3,1,3,3,3,3,0.6399343333333334,0.667886,1.563492,1.833333,0.180590445,0.0982155,0.6657953333333334,0.438507,0,0,3,0,v1,2026-05-13T18:58:56
2090,SEQ_4953F6ECBB75,2,1,2,2,2,2,0.5446745,0.5446745,2.2738095,2.2738095,0.070067612,0.070067612,0.7695335000000001,0.7695335000000001,0,0,2,2,v1,2026-05-13T18:58:56
2091,SEQ_B6D4D49A444F,3,1,3,3,3,3,0.6053996666666667,0.666669,1.9444443333333328,1.833333,0.1851031546666666,0.099602304,0.9322183333333336,0.368471,0,0,3,1,v1,2026-05-13T18:58:56
2092,SEQ_D4708CEAEBE3,3,1,3,3,3,3,0.549795,0.513255,2.115873,1.833333,0.084603172,0.083364986,0.6053013333333334,0.331483,0,0,3,1,v1,2026-05-13T18:58:56
2093,SEQ_867AF73A1393,3,1,3,3,3,3,0.6358046666666667,0.698352,1.6380953333333332,1.2,0.1331673266666666,0.14572074,0.7987503333333333,0.32286,0,0,3,1,v1,2026-05-13T18:58:56
2094,SEQ_474CF520140A,3,1,3,3,3,3,0.6543033333333333,0.708292,1.671428666666667,1.2,0.165866095,0.14812258,0.7929326666666666,0.339061,0,0,3,1,v1,2026-05-13T18:58:56
